"","HHID","ProvinceCode","HIndivNo","Region","Total_Exp_Month","Total_Exp_Month_nondurable","Size","EqSizeRevOECD","Weight","Decile","HSex","HEduLevel","HEduYears","HActivityState","Benzin_Exp","Transportation_Exp","Other_Exp","Benzin_Exp_Add","Mehr98","Yaraneh2","Yaraneh","BenzinP1","TransportationP1","Other_ExpP1","BenzinP2","TransportationP2","Other_ExpP2","BenzinShare","TransportationShare","Other_ExpShare","CV","Loss","Loss_Amount","taxicode","Loss_Share"
"182","20410435805",4,1,"Rural",3679064.66666667,3660000,2,1.7,503,1,"Male","Illiterate",0,"Employed",0,0,3679064.66666667,0,177,1030000,1030000,0,0,4753244.13138686,0,0,6179217.37080292,0,0,1,-1103719.4,1,73719.4000000001,0,0.0200375385265495
"183","20411436311",4,1,"Rural",3913231.33333333,3775000,2,1.7,384,1,"Male","Illiterate",0,"Income without Work",0,60000,3853231.33333333,0,177,1030000,1030000,0,77518.2481751825,4978262.37956204,0,86045.2554744526,6471741.09343066,0,0.0153325972550903,0.98466740274491,-1161659.98507702,1,131659.98507702,0,0.0336448254299526
"184","20411436317",4,1,"Rural",5297263.66666667,5217000,3,2.2,384,1,"Male","Secondary",8,"Employed",150000,0,5147263.66666667,0,177,1380000,1380000,150000,0,6650114.37226277,225000,0,8645148.68394161,0.0283165063019014,0,0.971683493698099,-1617140.3774194,1,237140.377419403,0,0.0447665799442119
"185","20412437014",4,1,"Rural",6076962.66666667,6000500,4,2.7,312,1,"Male","Primary",5,"Employed",0,5e+05,5576962.66666667,0,177,1720000,1720000,0,645985.401459854,7205272.93430657,0,717043.795620438,9366854.81459854,0,0.0822779449909406,0.917722055009059,-1721050.73607889,1,1050.73607889423,0,0.000172904810598513
"186","20415438505",4,1,"Rural",6876462.66666667,6205000,4,2.7,306,1,"Male","Primary",5,"Employed",0,3e+05,6576462.66666667,0,177,1720000,1720000,0,387591.240875912,8496597.75182482,0,430226.277372263,11045577.0773723,0,0.0436270819085859,0.956372918091414,-2001529.04284563,1,281529.042845626,0,0.0409409687062398
"187","20417439314",4,1,"Rural",6722500,5400000,4,2.7,328,1,"Male","Secondary",8,"Employed",2e+05,0,6522500,0,177,1720000,1720000,2e+05,0,8426879.5620438,3e+05,0,10954943.4306569,0.0297508367422834,0,0.970249163257717,-2054035.53217931,1,334035.532179312,1,0.0496891829199422
"188","20502441302",5,1,"Rural",7898590,6933400,6,3.7,330,2,"Male","Primary",5,"Employed",2e+05,0,7698590,0,187.4,2050000,2050000,2e+05,0,10530772.0145985,3e+05,0,13690003.6189781,0.0253209750094637,0,0.974679024990536,-2406850.70832777,1,356850.708327767,0,0.045179039338384
"189","20503442305",5,1,"Rural",2062465,1996600,1,1,144,2,"Female","Illiterate",0,"Income without Work",0,2e+05,1862465,0,187.4,550000,550000,0,273576.642335766,2547634.60583942,0,303670.072992701,3311924.98759124,0,0.0969713425439947,0.903028657456005,-577971.513957724,1,27971.5139577243,0,0.0135621763073431
"190","20511449108",5,1,"Rural",3975480,3817000,2,1.5,171,4,"Female","Illiterate",0,"Income without Work",0,2e+05,3775480,0,187.4,1030000,1030000,0,273576.642335766,5164415.7080292,0,303670.072992701,6713740.42043796,0,0.0503083904333565,0.949691609566644,-1151725.7390658,1,121725.739065804,0,0.0306191300335567
"191","20601451708",6,1,"Rural",7216995,7053000,5,3.2,371,2,"Male","Secondary",8,"Employed",0,4e+05,6816995,0,183.6,2050000,2050000,0,536058.394160584,9135768.48175183,0,595024.817518248,11876499.0262774,0,0.0554247300988846,0.944575269901115,-2083295.00387602,1,33295.0038760225,0,0.00461341650867467
"192","20605453914",6,1,"Rural",7288860.66666667,6715000,6,4.5,379,1,"Male","Illiterate",0,"Income without Work",3e+05,150000,6838860.66666667,0,183.6,2050000,2050000,3e+05,201021.897810219,9165071.66715329,450000,223134.306569343,11914593.1672993,0.0411586959498288,0.0205793479749144,0.938261956075257,-2211689.7052232,1,161689.705223196,0,0.0221831247183299
"193","20607454914",6,1,"Rural",7230860.66666667,6572000,6,3.9,322,1,"Male","Primary",5,"Employed",4e+05,1e+05,6730860.66666667,0,183.6,2050000,2050000,4e+05,134014.598540146,9020335.90072993,6e+05,148756.204379562,11726436.6709489,0.0553184494127993,0.0138296123531998,0.930851938234001,-2223284.750955,1,173284.750955001,0,0.0239646093242844
"194","20611457708",6,1,"Rural",7572661.66666667,7350000,5,3.4,466,2,"Male","Illiterate",0,"Other",0,450000,7122661.66666667,0,183.6,2050000,2050000,0,603065.693430657,9545406.4379562,0,669402.919708029,12409028.3693431,0,0.0594242843280335,0.940575715671967,-2179798.59699155,1,129798.596991552,0,0.0171404194066795
"195","20611457814",6,1,"Rural",2178699,1715000,1,1,466,1,"Male","Illiterate",0,"Income without Work",0,0,2178699,0,183.6,550000,550000,0,0,2919774.71824817,0,0,3795707.13372263,0,0,1,-653609.7,1,103609.7,0,0.047555766078747
"196","20620461105",6,1,"Rural",6788962.66666667,6213000,4,2.7,206,2,"Male","Illiterate",0,"Income without Work",0,9e+05,5888962.66666667,0,183.6,1720000,1720000,0,1206131.38686131,7892069.67591241,0,1338805.83941606,10259690.5786861,0,0.132568117426678,0.867431882573322,-1853746.50175521,1,133746.501755208,0,0.0197005799445465
"197","20621462005",6,1,"Rural",7967925.33333333,7335000,8,5.5,472,1,"Male","Illiterate",0,"Employed",0,250000,7717925.33333333,0,183.6,2050000,2050000,0,335036.496350365,10343146.6510949,0,371890.510948905,13446090.6464234,0,0.0313757960248624,0.968624203975138,-2339153.29641498,1,289153.296414982,0,0.0362896593929321
"198","20621462017",6,1,"Rural",7201258.66666667,6540000,8,5.1,472,1,"Male","Illiterate",0,"Employed",0,250000,6951258.66666667,0,183.6,2050000,2050000,0,335036.496350365,9315701.39562044,0,371890.510948905,12110411.8143066,0,0.0347161533243077,0.965283846675692,-2109166.80072507,1,59166.800725067,0,0.00821617490272076
"199","20627463308",6,1,"Rural",7993666.66666667,5642000,5,3,365,1,"Female","Primary",5,"Employed",0,2e+05,7793666.66666667,0,183.6,2050000,2050000,0,268029.197080292,10444651.0948905,0,297512.408759124,13578046.4233577,0,0.0250198073474834,0.974980192652517,-2357099.9899739,1,307099.989973902,0,0.0384179129278056
"200","20703464502",7,1,"Rural",1997000,1997000,1,1,337,1,"Female","Illiterate",0,"Income without Work",0,0,1997000,0,174.5,550000,550000,0,0,2543624.08759124,0,0,3306711.31386861,0,0,1,-599100,1,49100.0000000001,0,0.0245868803204808
"201","20705465311",7,1,"Rural",5103930.33333333,4039000,3,2.2,639,1,"Male","Secondary",11,"Employed",0,0,5103930.33333333,0,174.5,1380000,1380000,0,0,6500991.55596107,0,0,8451289.02274939,0,0,1,-1531179.1,1,151179.1,1,0.0296201339216294
"202","20705465314",7,1,"Rural",6913962.66666667,5628500,4,2.7,639,1,"Male","University",14,"Employed",1e+05,5e+05,6313962.66666667,0,174.5,1720000,1720000,1e+05,636861.313868613,8042237.11922141,150000,706916.058394161,10454908.2549878,0.0144634856769066,0.0723174283845328,0.913219085938561,-1990481.37208137,1,270481.372081372,0,0.0391210345096895
"203","20706466017",7,1,"Rural",3774064.66666667,3755000,2,1.7,544,1,"Female","Illiterate",0,"Other",0,0,3774064.66666667,0,174.5,1030000,1030000,0,0,4807111.56447688,0,0,6249245.03381995,0,0,1,-1132219.4,1,102219.4,0,0.0270846975418369
"204","20706466102",7,1,"Rural",3937398,3910000,2,1.7,544,1,"Male","Primary",3,"Income without Work",0,0,3937398,0,174.5,1030000,1030000,0,0,5015152.9270073,0,0,6519698.80510949,0,0,1,-1181219.4,1,151219.4,0,0.0384059218803891
"205","20708467914",7,1,"Rural",3622398,3492500,2,1.7,545,1,"Male","Primary",5,"Employed",0,1e+05,3522398,0,174.5,1030000,1030000,0,127372.262773723,4486558.03649635,0,141383.211678832,5832525.44744526,0,0.0276060223089787,0.972393977691021,-1066223.58014617,1,36223.5801461681,0,0.00999988961626197
"206","20708468111",7,1,"Rural",2176166.66666667,2037000,1,1,545,1,"Female","Illiterate",0,"Income without Work",0,0,2176166.66666667,0,174.5,550000,550000,0,0,2771832.72506083,0,0,3603382.54257908,0,0,1,-652850,1,102850,0,0.0472620050547599
"207","20711469808",7,1,"Rural",8120893,7820000,7,4.4,578,1,"Male","Secondary",8,"Other",0,1200000,6920893,0,174.5,2050000,2050000,0,1528467.15328467,8815298.01824817,0,1696598.54014599,11459887.4237226,0,0.147767000501053,0.852232999498947,-2192636.46926829,1,142636.469268288,0,0.0175641360215296
"208","20714472205",7,1,"Rural",3816898,3777000,2,1.7,474,1,"Male","Illiterate",0,"Income without Work",0,0,3816898,0,174.5,1030000,1030000,0,0,4861669.35036496,0,0,6320170.15547445,0,0,1,-1145069.4,1,115069.4,0,0.030147360500595
"209","20719474117",7,1,"Rural",7696511.66666667,6082850,5,3.4,334,1,"Male","Secondary",8,"Employed",5e+05,0,7196511.66666667,0,174.5,2050000,2050000,5e+05,0,9166359.75060827,750000,0,11916267.6757908,0.0649644958202926,0,0.935035504179707,-2402402.74960962,1,352402.749609617,1,0.0457873339081471
"210","20802478308",8,1,"Rural",5770930.33333333,4854000,3,2.4,624,2,"Male","Illiterate",0,"Income without Work",0,320000,5450930.33333333,0,177.3,1380000,1380000,0,414131.386861314,7054379.18321168,0,459685.839416058,9170692.93817518,0,0.055450331491901,0.944549668508099,-1665836.43526972,1,285836.435269723,0,0.0495303909005296
"211","20802478408",8,1,"Rural",3582064.66666667,3513000,2,1.5,624,2,"Female","Secondary",8,"Income without Work",0,120000,3462064.66666667,0,177.3,1030000,1030000,0,155299.270072993,4480467.63065693,0,172382.189781022,5824607.91985402,0,0.0335002327335613,0.966499767266439,-1050035.85707961,1,20035.8570796112,0,0.00559338229319455
"212","20803479117",8,1,"Rural",3799064.66666667,3390000,2,1.7,1745,2,"Female","Illiterate",0,"Income without Work",0,70000,3729064.66666667,0,177.3,1030000,1030000,0,90591.2408759124,4826008.50656934,0,100556.277372263,6273811.05854015,0,0.0184255879122528,0.981574412087747,-1125361.92308222,1,95361.9230822206,0,0.0251014213890421
"213","20803479211",8,1,"Rural",6916379.33333333,6307000,4,3.1,1047,2,"Male","Primary",3,"Income without Work",0,150000,6766379.33333333,0,177.3,1720000,1720000,0,194124.087591241,8756781.42919708,0,215477.737226277,11383815.8579562,0,0.0216876479398807,0.978312352060119,-2044155.70152658,1,324155.701526579,0,0.0468678315494233
"214","20803479517",8,1,"Rural",8147161.66666667,6962000,5,3.8,1308,1,"Male","Illiterate",0,"Employed",3e+05,3e+05,7547161.66666667,0,177.3,2050000,2050000,3e+05,388248.175182482,9767239.14963504,450000,430955.474452555,12697410.8945255,0.0368226398682404,0.0368226398682404,0.926354720263519,-2438337.76641496,1,388337.766414959,0,0.0476654057331163
"215","20803479602",8,1,"Rural",5952296,5380000,4,2.7,872,1,"Male","Secondary",8,"Employed",0,2e+05,5752296,0,177.3,1720000,1720000,0,258832.116788321,7444394.75036496,0,287303.649635037,9677713.17547445,0,0.0336004795460441,0.966399520453956,-1744716.55266897,1,24716.5526689743,0,0.00415244011201296
"216","20803479611",8,1,"Rural",3865064.66666667,3376000,2,1.5,872,2,"Female","Secondary",12,"Income without Work",0,150000,3715064.66666667,0,177.3,1030000,1030000,0,194124.087591241,4807890.25839416,0,215477.737226277,6250257.33591241,0,0.0388091824940575,0.961190817505943,-1128802.84486613,1,98802.8448661282,0,0.0255630509156108
"217","20803479714",8,1,"Rural",6242796,5928000,4,2.7,1047,2,"Male","Illiterate",0,"Income without Work",0,240000,6002796,0,177.3,1720000,1720000,0,310598.540145985,7768581.97664234,0,344764.379562044,10099156.569635,0,0.038444312452305,0.961555687547695,-1823690.89653395,1,103690.896533951,0,0.0166096884367119
"218","20804479908",8,1,"Rural",6416046,4925000,4,2.7,2138,1,"Male","Primary",5,"Employed",6e+05,0,5816046,0,177.3,1720000,1720000,6e+05,0,7526897.48759124,9e+05,0,9784966.73386861,0.0935155390095395,0,0.90648446099046,-2037182.64965073,1,317182.649650731,0,0.0494358440776034
"219","20805480714",8,1,"Rural",6639833.33333333,5669000,4,2.9,694,1,"Female","Secondary",11,"Income without Work",0,2e+05,6439833.33333333,0,177.3,1720000,1720000,0,258832.116788321,8334178.46715328,0,287303.649635037,10834432.0072993,0,0.0301212379828811,0.969878762017119,-1950966.49863452,1,230966.498634521,0,0.034784984357216
"220","20805481111",8,1,"Rural",6812828.33333333,6376000,4,2.9,462,2,"Male","Primary",5,"Employed",0,210000,6602828.33333333,0,177.3,1720000,1720000,0,271773.722627737,8545120.17153285,0,301668.832116788,11108656.2229927,0,0.0308242024788041,0.969175797521196,-2000818.21143153,1,280818.211431533,0,0.0412190352804818
"221","20806482011",8,1,"Rural",4292064.66666667,4200000,2,1.7,817,3,"Male","Illiterate",0,"Income without Work",0,3e+05,3992064.66666667,0,177.3,1030000,1030000,0,388248.175182482,5166372.74014599,0,430955.474452555,6716284.56218978,0,0.069896430575681,0.930103569424319,-1226336.76636281,1,196336.766362811,0,0.0457441305317731
"222","20809483511",8,1,"Rural",3645314.66666667,3530000,2,1.7,486,2,"Male","Secondary",8,"Employed",3e+05,0,3345314.66666667,0,177.3,1030000,1030000,3e+05,0,4329374.38248175,450000,0,5628186.69722628,0.0822974221521251,0,0.917702577847875,-1149733.65139965,1,119733.651399651,0,0.0328459028501749
"223","20809483602",8,1,"Rural",4720597,4517000,3,2.2,608,2,"Male","Secondary",8,"Employed",0,1e+05,4620597,0,177.3,1380000,1380000,0,129416.058394161,5979794.51167883,0,143651.824817518,7773732.86518248,0,0.0211837612912096,0.97881623870879,-1395672.88518097,1,15672.8851809748,0,0.00332010658418307
"224","20809483914",8,1,"Rural",4745930.33333333,4643000,3,2.4,486,1,"Male","Illiterate",0,"Income without Work",0,2e+05,4545930.33333333,0,177.3,1380000,1380000,0,258832.116788321,5883163.85474453,0,287303.649635037,7648113.01116788,0,0.042141368699681,0.957858631300319,-1382834.46174936,1,2834.46174935787,0,0.000597240488224164
"225","20809483917",8,1,"Rural",2109782.33333333,2079000,1,1,486,2,"Female","Illiterate",0,"Income without Work",0,1e+05,2009782.33333333,0,177.3,550000,550000,0,129416.058394161,2600981.07810219,0,143651.824817518,3381275.40153285,0,0.0473982545118793,0.952601745488121,-612470.871349186,1,62470.8713491857,0,0.0296101025978758
"226","20812485111",8,1,"Rural",5290930.33333333,5104000,3,2.4,550,2,"Male","Illiterate",0,"Employed",0,250000,5040930.33333333,0,177.3,1380000,1380000,0,323540.145985401,6523773.34379562,0,359129.562043796,8480905.34693431,0,0.0472506694002334,0.952749330599767,-1536118.93261594,1,156118.932615938,0,0.0295068962886121
"227","20812485205",8,1,"Rural",6320296,6112000,4,2.7,550,2,"Male","Secondary",8,"Employed",0,2e+05,6120296,0,177.3,1720000,1720000,0,258832.116788321,7920645.84525547,0,287303.649635037,10296839.5988321,0,0.031644087555393,0.968355912444607,-1855110.22498598,1,135110.224985977,0,0.0213771989454256
"228","20812485208",8,1,"Rural",5537347,5420000,3,2,550,3,"Male","Primary",5,"Employed",0,350000,5187347,0,177.3,1380000,1380000,0,452956.204379562,6713260.02262774,0,502781.386861314,8727238.02941606,0,0.0632071640083238,0.936792835991676,-1589669.96691882,1,209669.966918821,0,0.0378646971047365
"229","20813485511",8,1,"Rural",5969796,5600000,4,2.9,508,1,"Male","Secondary",8,"Employed",0,2e+05,5769796,0,177.3,1720000,1720000,0,258832.116788321,7467042.56058394,0,287303.649635037,9707155.32875913,0,0.0335019823122934,0.966498017687707,-1749966.23412427,1,29966.2341242691,0,0.00501964122798654
"230","20813485705",8,1,"Rural",7829745,7500000,5,3.8,423,1,"Male","Illiterate",0,"Income without Work",0,1e+05,7729745,0,177.3,2050000,2050000,0,129416.058394161,10003531.3029197,0,143651.824817518,13004590.6937956,0,0.0127718080218449,0.987228191978155,-2328403.65909382,1,278403.659093823,0,0.0355571808652546
"231","20813485714",8,1,"Rural",5241180.33333333,5038000,3,2.2,423,2,"Male","Secondary",8,"Employed",1e+05,110000,5031180.33333333,0,177.3,1380000,1380000,1e+05,142357.664233577,6511155.27810219,150000,158017.00729927,8464501.86153285,0.0190796716846415,0.0209876388531057,0.959932689462253,-1568363.77096521,1,188363.770965211,0,0.0359391890729724
"232","20813485717",8,1,"Rural",5852796,5668000,4,3.1,423,1,"Female","Illiterate",0,"Income without Work",0,110000,5742796,0,177.3,1720000,1720000,0,142357.664233577,7432100.22481752,0,158017.00729927,9661730.29226278,0,0.0187944360268152,0.981205563973185,-1733277.70767053,1,13277.7076705287,0,0.00226860933996823
"233","20813485905",8,1,"Rural",4102398,4035000,2,1.5,508,3,"Female","Secondary",12,"Income without Work",0,2e+05,3902398,0,177.3,1030000,1030000,0,258832.116788321,5050329.67445256,0,287303.649635037,6565428.57678832,0,0.0487519738455411,0.951248026154459,-1189796.11400151,1,159796.114001515,0,0.0389518798521047
"234","20815486017",8,1,"Rural",6206296,5864000,4,2.7,795,2,"Male","Primary",5,"Employed",0,3e+05,5906296,0,177.3,1720000,1720000,0,388248.175182482,7643695.48029197,0,430955.474452555,9936804.12437956,0,0.0483380103043748,0.951661989695625,-1800501.86600326,1,80501.8660032561,0,0.0129710000946226
"235","20815486214",8,1,"Rural",5409013.66666667,5245000,3,2.2,530,2,"Male","Illiterate",0,"Income without Work",0,3e+05,5109013.66666667,0,177.3,1380000,1380000,0,388248.175182482,6611884.11021898,0,430955.474452555,8595449.34328467,0,0.0554629768914739,0.944537023108526,-1561351.66301779,1,181351.663017794,0,0.0335276769839543
"236","20815486217",8,1,"Rural",5672430.33333333,5468000,3,2,530,3,"Female","Primary",5,"Income without Work",0,6e+05,5072430.33333333,0,177.3,1380000,1380000,0,776496.350364964,6564539.40218978,0,861910.94890511,8533901.22284671,0,0.105774767558479,0.894225232441521,-1579509.94647498,1,199509.946474981,0,0.0351718636899929
"237","20815486314",8,1,"Rural",5065347,4898000,3,2.2,636,2,"Male","Secondary",11,"Income without Work",2e+05,0,4865347,0,177.3,1380000,1380000,2e+05,0,6296540.31459854,3e+05,0,8185502.4089781,0.0394839682256714,0,0.960516031774329,-1556915.62868105,1,176915.628681054,0,0.0349266553073372
"238","20815486417",8,1,"Rural",8162828.33333333,5126000,5,3.6,636,1,"Female","Illiterate",0,"Income without Work",0,150000,8012828.33333333,0,177.3,2050000,2050000,0,194124.087591241,10369886.5948905,0,215477.737226277,13480852.5733577,0,0.0183759836510915,0.981624016348909,-2418082.35752434,1,368082.357524336,0,0.0450925025608162
"239","20815486608",8,1,"Rural",2261532.33333333,2247000,1,1,530,2,"Female","Illiterate",0,"Income without Work",0,150000,2111532.33333333,0,177.3,550000,550000,0,194124.087591241,2732661.91751825,0,215477.737226277,3552460.49277372,0,0.0663267103410858,0.933673289658914,-647809.756140923,1,97809.7561409229,0,0.0432493290939416
"240","20815486614",8,1,"Rural",6985661.66666667,6738000,5,3.2,530,2,"Male","Primary",5,"Employed",0,2e+05,6785661.66666667,0,177.3,2050000,2050000,0,258832.116788321,8781735.86496351,0,287303.649635037,11416256.6244526,0,0.0286300725032728,0.971369927496727,-2054710.17401421,1,4710.17401420698,0,0.000674263117648885
"241","20816486702",8,1,"Rural",5588513.66666667,5427000,3,2.2,464,3,"Male","Primary",5,"Employed",0,4e+05,5188513.66666667,0,177.3,1380000,1380000,0,517664.233576642,6714769.87664234,0,574607.299270073,8729200.83963504,0,0.0715753819098352,0.928424618090165,-1594854.73900931,1,214854.739009311,0,0.0384457749993236
"242","20816486711",8,1,"Rural",7451411.66666667,6472500,5,3.6,464,1,"Female","Illiterate",0,"Income without Work",0,4e+05,7051411.66666667,0,177.3,2050000,2050000,0,517664.233576642,9125659.04014599,0,574607.299270073,11863356.7521898,0,0.0536811033792926,0.946318896620707,-2153608.75084112,1,103608.750841117,0,0.0139045801622534
"243","20816486717",8,1,"Rural",6540712.66666667,6388000,4,2.7,464,2,"Male","Primary",5,"Employed",0,8e+05,5740712.66666667,0,177.3,1720000,1720000,0,1035328.46715328,7429404.05693431,0,1149214.59854015,9658225.2740146,0,0.122310830756567,0.877689169243433,-1799467.03801371,1,79467.0380137109,0,0.0121495992965258
"244","20816486805",8,1,"Rural",7616439,7072000,11,7.6,928,1,"Male","Illiterate",0,"Employed",0,6e+05,7016439,0,177.3,2050000,2050000,0,776496.350364964,9080398.79343066,0,861910.94890511,11804518.4314599,0,0.0787769717580617,0.921223028241938,-2162452.22389363,1,112452.223893631,0,0.0147644094429996
"245","20816487102",8,1,"Rural",3997564.66666667,3896000,2,1.7,464,2,"Male","Illiterate",0,"Income without Work",0,350000,3647564.66666667,0,177.3,1030000,1030000,0,452956.204379562,4720534.4189781,0,502781.386861314,6136694.74467153,0,0.0875533053707532,0.912446694629247,-1127872.45061685,1,97872.4506168498,0,0.0244830187321172
"246","20816487217",8,1,"Rural",5327513.66666667,5216000,3,2.2,1393,2,"Male","Illiterate",0,"Employed",0,3e+05,5027513.66666667,0,177.3,1380000,1380000,0,388248.175182482,6506410.02262774,0,430955.474452555,8458333.02941606,0,0.0563114463463601,0.94368855365364,-1536905.76933628,1,156905.769336281,0,0.0294519693713811
"247","20817487308",8,1,"Rural",8159745,6880000,5,3.6,698,1,"Male","Primary",3,"Employed",150000,170000,7839745,0,177.3,2050000,2050000,150000,220007.299270073,10145888.9671533,225000,244208.102189781,13189655.6572993,0.018382927407658,0.0208339843953457,0.960783088196996,-2440911.54401743,1,390911.544017431,0,0.0479073235765861
"248","20817487314",8,1,"Rural",5271597,5013000,3,2.2,698,2,"Male","Primary",3,"Employed",170000,250000,4851597,0,177.3,1380000,1380000,170000,323540.145985401,6278745.60656934,255000,359129.562043796,8162369.28854015,0.0322482921209645,0.0474239590014184,0.920327748877617,-1561781.3683365,1,181781.3683365,0,0.0344831686368476
"249","20817487708",8,1,"Rural",5986129.33333333,5568000,4,2.7,582,2,"Male","Secondary",12,"Employed",2e+05,150000,5636129.33333333,0,177.3,1720000,1720000,2e+05,194124.087591241,7294056.42919708,3e+05,215477.737226277,9482273.3579562,0.0334105711492591,0.0250579283619443,0.941531500488797,-1802236.81941934,1,82236.8194193405,0,0.0137378955314932
"250","20817487802",8,1,"Rural",7793161.66666667,7658000,5,3.2,582,2,"Male","Secondary",8,"Employed",1e+05,120000,7573161.66666667,0,177.3,2050000,2050000,1e+05,155299.270072993,9800887.32481752,150000,172382.189781022,12741153.5222628,0.0128317625473786,0.0153981150568543,0.971770122395767,-2331904.7502344,1,281904.750234403,0,0.0361733481598593
"251","20819488302",8,1,"Rural",5095763.66666667,4548000,3,2.2,620,2,"Male","Illiterate",0,"Employed",0,1e+05,4995763.66666667,0,177.3,1380000,1380000,0,129416.058394161,6465320.42408759,0,143651.824817518,8404916.55131387,0,0.0196241440030153,0.980375855996985,-1508220.35974921,1,128220.359749213,0,0.0251621480383699
"252","20819488305",8,1,"Rural",5886046,5595000,4,2.7,620,2,"Male","Secondary",8,"Employed",0,150000,5736046,0,177.3,1720000,1720000,0,194124.087591241,7423364.64087591,0,215477.737226277,9650374.03313869,0,0.0254840006347215,0.974515999365278,-1735064.91938204,1,15064.9193820362,0,0.00255942943395893
"253","20819488411",8,1,"Rural",5576097,5030000,3,2.4,1241,2,"Male","Illiterate",0,"Income without Work",0,2e+05,5376097,0,177.3,1380000,1380000,0,258832.116788321,6957532.83284672,0,287303.649635037,9044792.68270073,0,0.0358673817905248,0.964132618209475,-1631864.18302507,1,251864.183025065,0,0.0451685440595931
"254","20819488414",8,1,"Rural",4625763.66666667,4358000,3,2.2,1241,1,"Male","Secondary",8,"Employed",4e+05,1e+05,4125763.66666667,0,177.3,1380000,1380000,4e+05,129416.058394161,5339400.71605839,6e+05,143651.824817518,6941220.93087591,0.0864722084447173,0.0216180521111793,0.891909739444103,-1441843.01419802,1,61843.0141980224,0,0.0133692550364525
"255","20819488505",8,1,"Rural",5569666.66666667,5383000,3,2,1241,3,"Female","Illiterate",0,"Income without Work",0,160000,5409666.66666667,0,177.3,1380000,1380000,0,207065.693430657,7000977.37226277,0,229842.919708029,9101270.58394161,0,0.0287270333353283,0.971272966664672,-1638109.59020083,1,258109.590200834,0,0.0463420175116704
"256","20821488702",8,1,"Rural",3765166.66666667,3396000,2,1.7,745,2,"Female","Illiterate",0,"Income without Work",150000,150000,3465166.66666667,0,177.3,1030000,1030000,150000,194124.087591241,4484482.11678832,225000,215477.737226277,5829826.75182482,0.0398388738878314,0.0398388738878314,0.920322252224337,-1126644.69850178,1,96644.6985017813,0,0.0256681063702664
"257","20821489002",8,1,"Rural",7356911.66666667,6668000,5,3.2,620,2,"Male","Secondary",8,"Employed",160000,2e+05,6996911.66666667,0,177.3,2050000,2050000,160000,258832.116788321,9055127.28832117,240000,287303.649635037,11771665.4748175,0.0217482562316117,0.0271853202895146,0.951066423478874,-2195764.06269556,1,145764.062695565,0,0.0198132136553991
"258","20823489905",8,1,"Rural",6087962.66666667,5869000,4,2.7,745,2,"Male","Secondary",12,"Employed",150000,4e+05,5537962.66666667,0,177.3,1720000,1720000,150000,517664.233576642,7167012.99854015,225000,574607.299270073,9317116.89810219,0.0246387844691119,0.0657034252509652,0.909657790279923,-1772316.81440234,1,52316.8144023395,0,0.00859348476113183
"259","20904490302",9,1,"Rural",6010129.33333333,5782000,4,2.7,341,2,"Male","Secondary",8,"Employed",0,4e+05,5610129.33333333,0,178.5,1720000,1720000,0,521167.883211679,7309548.0729927,0,578496.350364964,9502412.49489051,0,0.0665543082045711,0.933445691795429,-1721307.08341237,1,1307.08341237437,0,0.000217480080690616
"260","20905491108",9,1,"Rural",4794597,4516000,3,2.2,558,1,"Male","Secondary",12,"Employed",0,2e+05,4594597,0,178.5,1380000,1380000,0,260583.941605839,5986390.98175182,0,289248.175182482,7782308.27627737,0,0.0417136205608104,0.95828637943919,-1397433.0796111,1,17433.0796110951,1,0.00363598434051812
"261","20906491402",9,1,"Rural",6671462.66666667,6070000,4,2.7,684,2,"Male","Secondary",8,"Employed",2e+05,2e+05,6271462.66666667,0,178.5,1720000,1720000,2e+05,260583.941605839,8171212.30656934,3e+05,289248.175182482,10622575.9985401,0.0299784335149294,0.0299784335149294,0.940043132970141,-1997564.78005254,1,277564.780052544,0,0.0416047865244558
"262","20907492511",9,1,"Rural",6041579.33333333,5324200,4,2.7,464,1,"Male","Secondary",12,"Employed",150000,160000,5731579.33333333,0,178.5,1720000,1720000,150000,208467.153284672,7467787.67153285,225000,231398.540145985,9708123.9729927,0.0248279450991236,0.0264831414390652,0.948688913461811,-1807515.1466692,1,87515.1466691995,0,0.0144854750456309
"263","20908492805",9,1,"Rural",6252320.16666667,5834200,4,2.7,524,2,"Male","Illiterate",0,"Income without Work",120000,350000,5782320.16666667,0,178.5,1720000,1720000,120000,456021.897810219,7533898.90328467,180000,506184.306569343,9794068.57427007,0.0191928750929555,0.0559792190211202,0.924827905885924,-1826278.68576649,1,106278.685766487,0,0.0169982795079972
"264","20913493417",9,1,"Rural",5580057,5538960,3,2.2,545,2,"Male","Primary",5,"Employed",0,350000,5230057,0,178.5,1380000,1380000,0,456021.897810219,6814344.33941606,0,506184.306569343,8858647.64124088,0,0.0627233736142839,0.937276626385716,-1602480.23733207,1,222480.237332066,0,0.0398706029942106
"265","20914494402",9,1,"Rural",5844796,3763000,4,2.7,544,1,"Male","Secondary",11,"Employed",1e+05,1e+05,5644796,0,178.5,1720000,1720000,1e+05,130291.97080292,7354715.95620438,150000,144624.087591241,9561130.74306569,0.0171092370033103,0.0171092370033103,0.965781525993379,-1751501.60427396,1,31501.604273957,0,0.00538968413507622
